id,is_active,name,established,insured,last_updated,address,city,state,asset,deposits,ots_region,offices,offices_domestic,officies_foreign,fed_district
181,1,American State Bank,1913-09-01,1934-01-01,2006-11-03,525 North Main Street,Sioux Center,Iowa,637357,525179,Western,6,6,0,Kansas City
182,0,Brenton State Bank of Jefferson,1926-03-03,1934-01-01,1995-10-20,200 West State Street,Jefferson,Iowa,55041,49734,Western,1,,,Kansas City
183,1,Community State Bank,1914-01-01,1934-01-01,2006-11-03,1812 Highway Boulevard,Spencer,Iowa,141649,125950,Western,4,4,0,Kansas City
184,1,Commercial Savings Bank,1917-01-01,1934-01-01,2008-11-12,627 North Adams Street,Carroll,Iowa,140739,122791,Western,3,3,0,Kansas City
185,1,Solon State Bank,1932-03-17,1934-01-01,2006-11-03,126 South Market Street,Solon,Iowa,86182,65368,Western,3,3,0,Kansas City
186,0,Oakland Savings Bank,1892-01-01,1934-01-01,1997-07-02,501 Pioneer Avenue,Oakland,Iowa,22101,19921,Western,2,,,Kansas City
187,1,Pocahontas State Bank,1926-07-01,1934-01-01,2006-11-03,223 North Main Street,Pocahontas,Iowa,101000,81270,Western,3,3,0,Kansas City
188,1,Security State Bank,1931-01-01,1934-01-01,2007-01-05,109 West 2nd Street,Sutherland,Iowa,103689,74013,Western,2,2,0,Kansas City
189,0,First State Bank of Mapleton,1889-01-01,1934-01-01,2012-04-13,313 North Fourth Street,Mapleton,Iowa,50632,45964,Western,1,,,Kansas City
190,0,"Norwest Bank Atlantic, National Association",1933-01-01,1934-01-01,1990-10-04,600 Chestnut Street,Atlantic,Iowa,96894,89392,Western,1,,,Kansas City
191,0,West Side State Savings Bank,1923-07-18,1934-01-01,2005-04-07,Main Street,Westside,Iowa,29614,23389,Western,3,,,Kansas City
192,0,American Interstate Bank,1924-01-01,1934-01-01,2004-04-12,223 Main Street,Manning,Iowa,22403,14061,Western,4,,,Kansas City
193,0,Community Bank,1914-01-01,1934-01-01,2001-11-19,1 West White Street,Preston,Iowa,95763,83399,Western,5,,,Kansas City
194,0,Ankeny State Bank,1933-07-01,1934-01-01,1998-04-11,817 North Ankeny Boulevard,Ankeny,Iowa,100316,91301,Western,3,,,Kansas City
195,0,Farmers Savings Bank,1913-07-05,1934-01-01,2003-09-26,205 North Vine Street,West Union,Iowa,49200,36729,Western,2,,,Kansas City
196,1,Raccoon Valley Bank,1927-01-01,1934-01-01,2006-11-03,1202 2nd Street,Perry,Iowa,219157,192893,Western,5,5,0,Kansas City
197,0,Peoples Bank and Trust Company,1900-06-01,1934-01-01,1990-10-04,101 3rd Avenue S.W.,Cedar Rapids,Iowa,263954,224216,Western,7,,,Kansas City
198,1,State Savings Bank,1894-07-04,1934-01-01,2006-11-03,"4800 George Mills Civic Parkway, Suite 100",West Des Moines,Iowa,101750,83559,Western,2,2,0,Kansas City
199,1,Columbus Junction State Bank,1927-01-01,1934-01-01,2006-11-03,134 Main Street,Columbus Junction,Iowa,55434,51546,Western,1,1,0,Kansas City
200,1,Valley Bank & Trust,1878-10-03,1934-01-01,2006-10-05,401 Main Street,Mapleton,Iowa,80353,59425,Western,2,2,0,Kansas City
201,1,Pinnacle Bank,1927-05-05,1934-01-01,2006-11-03,2206 South Center Street,Marshalltown,Iowa,168302,143052,Western,1,1,0,Kansas City
202,1,Luana Savings Bank,1908-08-01,1934-01-01,2009-04-08,100 Harvest Drive,Luana,Iowa,620458,516640,Western,5,5,0,Kansas City
203,1,First Whitney Bank and Trust,1907-01-01,1934-01-01,2006-11-03,223 Chestnut Street,Atlantic,Iowa,195828,172561,Western,2,2,0,Kansas City
204,1,Farmers and Merchants Savings Bank,1925-12-04,1934-01-01,2006-11-03,201 West Main Street,Waukon,Iowa,150263,132534,Western,2,2,0,Kansas City
205,1,Melvin Savings Bank,1912-01-01,1934-01-01,2010-11-19,260 Main Street,Melvin,Iowa,66164,55449,Western,2,2,0,Kansas City
206,0,Commercial State Bank,1926-07-03,1934-01-01,1999-05-05,Main Street,Pocahontas,Iowa,47880,42878,Western,2,,,Kansas City
207,1,Stock Yards Bank & Trust Company,1904-06-01,1934-01-01,2013-06-11,1040 East Main Street,Louisville,Kentucky,2383571,1988434,Southeast,34,34,0,Chicago
208,0,Farmers Deposit Bank of Brandenburg,1897-01-01,1934-01-01,1995-10-12,416 East Broadway,Brandenburg,Kentucky,79538,67963,Southeast,3,,,Chicago
209,1,Citizens Bank,1904-01-01,1934-01-01,2009-05-26,411 New Brodhead Road,Mount Vernon,Kentucky,139504,110658,Southeast,4,4,0,Chicago
210,0,"Citizens Bank & Trust Company, Burgin, Kentucky",1896-06-03,1934-01-01,1991-07-19,125 Main Street,Burgin,Kentucky,11543,9169,Southeast,1,,,Chicago
211,0,Farmers National Bank,1931-09-01,1934-01-01,2012-04-27,13447 Dixie Highway,Walton,Kentucky,86960,79063,Southeast,5,,,Chicago
212,0,Citizens Deposit Bank,1903-01-01,1934-01-01,2000-12-05,100 Main Street,Calhoun,Kentucky,40475,30482,Southeast,1,,,Dallas
213,1,Farmers Deposit Bank,1866-01-01,1934-01-01,2014-01-21,101 East Pike Street,Cynthiana,Kentucky,134878,110582,Southeast,4,4,0,Chicago
214,1,Kentucky Farmers Bank Corporation,1931-01-01,1934-01-01,2010-09-10,2500 Broadway,Catlettsburg,Kentucky,172096,133567,Southeast,3,3,0,Chicago
215,0,Peoples Bank and Trust Company,1901-08-01,1934-01-01,1994-07-05,149 South Main Street,Madisonville,Kentucky,145098,115118,Southeast,7,,,Chicago
216,0,The First State Bank of Pineville,1800-01-01,1934-01-01,1999-05-05,Main Street,Pineville,Kentucky,24943,20895,Southeast,2,,,Chicago
217,0,Southern Deposit Bank,1916-01-01,1934-01-01,2000-12-08,102 West Park Square,Russellville,Kentucky,81709,61782,Southeast,3,,,Dallas
218,0,Bank of Livingston County,1909-01-01,1934-01-01,2000-10-05,Main Street,Tiline,Kentucky,41505,32820,Southeast,3,,,Dallas
219,0,Commercial Bank,1931-02-21,1934-01-01,1997-01-13,1918 Cumberland Avenue,Middlesboro,Kentucky,101114,86591,Southeast,5,,,Chicago
220,1,"Morgantown Bank & Trust Company, Incorporated",1880-09-01,1934-01-01,2006-11-03,201 N Main Street,Morgantown,Kentucky,151967,125042,Southeast,5,5,0,Chicago
221,0,Bank of New Haven,1905-06-05,1934-01-01,1990-10-04,Main Street,New Haven,Kentucky,11063,9611,Southeast,1,,,Chicago
222,0,West Side Savings Bank,1925-04-06,1934-01-01,1990-10-04,39 West 10th Street,Newport,Kentucky,7388,6594,Southeast,1,,,Chicago
223,0,Ascencia Bank,1919-01-01,1934-01-01,2006-01-13,2500 Eastpoint Parkway,Louisville,Kentucky,367191,313996,Southeast,1,,,Chicago
224,0,Kentucky National Bank of Pendleton County,1932-12-29,1934-01-01,1992-08-05,Shelby And Chapel Streets,Falmouth,Kentucky,27441,23839,Southeast,2,,,Chicago
225,0,The Bank of Whitesburg,1932-10-10,1934-01-01,2001-08-01,187 Main Street,Whitesburg,Kentucky,152147,136733,Southeast,4,,,Dallas
226,1,Hyden Citizens Bank,1904-09-01,1934-01-01,2010-04-29,22023 Main Street,Hyden,Kentucky,126904,97378,Southeast,4,4,0,Chicago
227,0,Bank of Danville and Trust Company,1922-08-12,1934-01-01,1996-03-08,121 South Fourth Street,Danville,Kentucky,103307,77968,Southeast,5,,,Chicago
228,1,Auburn Banking Company,1929-01-01,1934-01-01,2006-11-03,Main And Lincoln Streets,Auburn,Kentucky,72292,60169,Southeast,2,2,0,Chicago
229,0,United Community Bank,1902-10-02,1934-01-01,2004-08-19,1002 West Main Street,Glasgow,Kentucky,34537,28934,Southeast,4,,,Chicago
230,0,Simpson County Bank,1890-02-15,1934-01-01,1998-01-26,119 Cedar Street,Franklin,Kentucky,114915,105343,Southeast,5,,,Dallas
231,1,Community Financial Services Bank,1890-01-01,1934-01-01,2011-12-12,221 West Fifth Street,Benton,Kentucky,640061,543215,Southeast,6,6,0,Chicago
232,1,Farmers & Traders Bank of Campton,1902-01-01,1934-01-01,2010-08-24,93 Marion Street,Campton,Kentucky,46247,38100,Southeast,2,2,0,Chicago
233,1,Bank of Hindman,1903-01-01,1934-01-01,2011-04-19,39 W Main St,Hindman,Kentucky,166954,140216,Southeast,2,2,0,Chicago
234,0,"The First State Bank and Trust Company of Manchester, Kentucky",1920-01-01,1934-01-01,1996-03-08,Main Street,Manchester,Kentucky,82170,68969,Southeast,3,,,Chicago
235,1,Jackson County Bank,1904-10-05,1934-01-01,2011-05-12,123 Main Street N,Mc Kee,Kentucky,129395,93541,Southeast,3,3,0,Chicago
236,1,The Monticello Banking Company,1895-01-01,1934-01-01,2010-11-02,50 North Main,Monticello,Kentucky,545937,461195,Southeast,12,12,0,Chicago
237,0,Farmers National Bank of London,1884-05-11,1934-01-01,1995-12-07,"Carnaby Shopping Center, Highway 25 East",London,Kentucky,41009,37296,Southeast,3,,,Chicago
238,0,The Woodford Bank and Trust Company,1852-03-01,1934-01-01,1997-01-13,101 North Main Street,Versailles,Kentucky,101544,89974,Southeast,2,,,Chicago
239,1,Bank of Edmonson County,1925-01-01,1934-01-01,2006-11-03,109 N Main Street,Brownsville,Kentucky,197424,171429,Southeast,2,2,0,Chicago
240,1,Lewisburg Banking Company,1894-02-10,1934-01-01,2011-12-21,287 North Main St,Lewisburg,Kentucky,104988,89163,Southeast,4,4,0,Chicago
241,0,Peoples Deposit Bank & Trust Company,1851-01-01,1934-01-01,1995-09-11,400 Main Street,Paris,Kentucky,30368,27627,Southeast,1,,,Chicago
242,1,Bank of McCreary County,1906-01-01,1934-01-01,2006-11-03,47 South Main Street,Whitley City,Kentucky,137317,105261,Southeast,3,3,0,Chicago
243,1,Clinton Bank,1887-09-01,1934-01-01,2006-11-03,220 East Clay Street,Clinton,Kentucky,60311,40919,Southeast,1,1,0,Chicago
244,0,Bank of Fordsville,1906-10-01,1934-01-01,1994-08-16,Main Street,Fordsville,Kentucky,11427,10157,Southeast,1,,,Chicago
245,1,Bank of Zachary,1904-01-01,1934-01-01,2006-11-03,4743 Main Street,Zachary,Louisiana,196069,159979,Western,3,3,0,Dallas
246,1,Landmark Bank,1897-11-01,1934-01-01,2006-11-03,12225 St. Helena Street,Clinton,Louisiana,103735,92070,Western,3,3,0,Dallas
247,0,Bank of Gonzales,1920-01-01,1934-01-01,1996-07-08,Worthy Road And Burnside Street,Gonzales,Louisiana,125609,109503,Western,3,,,Dallas
248,1,The Highlands Bank,1904-01-01,1934-01-01,2006-11-03,Erin And Church Streets,Jackson,Louisiana,136103,119799,Western,5,5,0,Dallas
249,0,Bank of Grand Cane,1904-06-15,1934-01-01,1999-05-05,Main Street,Grand Cane,Louisiana,,,Western,1,,,Dallas
250,0,First Bank,1906-01-01,1934-01-01,1995-02-23,2200 Front Street,Slidell,Louisiana,245784,219784,Western,7,,,Dallas
251,1,American Gateway Bank,1905-01-01,1934-01-01,2012-12-10,11307 Coursey Boulevard,Baton Rouge,Louisiana,383604,275183,Western,10,10,0,Atlanta
252,1,The Mer Rouge State Bank,1903-01-01,1934-01-01,2010-04-29,102 Davenport Avenue,Mer Rouge,Louisiana,42810,37580,Western,1,1,0,Dallas
253,0,Washington Bank and Trust Company,1914-01-01,1934-01-01,1995-04-06,946 Pearl Street,Franklinton,Louisiana,86320,73647,Western,6,,,Dallas
254,0,The Premier Bank of South Louisiana,1904-01-01,1934-01-01,1990-10-04,720 East Main Street,Houma,Louisiana,483586,418034,Western,21,,,Dallas
255,0,Bank of Oak Grove,1907-01-01,1934-01-01,1990-10-04,316 East Main Street,Oak Grove,Louisiana,24019,23551,Western,3,,,Dallas
256,0,Peoples Bank of Durant,1900-04-06,1934-01-01,1990-10-04,101 N.W. Depot Street,Durant,Mississippi,,,West,1,,,Dallas
257,1,Holmes County Bank & Trust Company,1932-01-01,1934-01-01,2006-11-03,316 Court Square,Lexington,Mississippi,113896,99055,West,4,4,0,Dallas
258,0,The Bank of Sebastopol,1920-03-20,1934-01-01,1999-05-05,Main Street,Sebastopol,Mississippi,1588,1416,West,1,,,Dallas
259,0,Merchants & Planters Bank,1904-02-02,1934-01-01,1990-10-04,Main Street,Tchula,Mississippi,8908,7959,West,1,,,Dallas
260,1,Citizens Bank,1914-07-15,1934-01-01,2006-11-03,814 Main Street,Columbia,Mississippi,366409,317687,West,7,7,0,Dallas
261,0,The Bank of Edwards,1904-09-08,1934-01-01,1995-04-18,100 South Magnolia Street,Edwards,Mississippi,13218,12156,West,1,,,Dallas
262,0,Bank of Oxford,1872-01-01,1934-01-01,1995-09-19,1124 Van Buren Avenue,Oxford,Mississippi,27061,24625,West,3,,,Dallas
263,1,Merchants and Planters Bank,1906-02-01,1934-01-01,2012-08-21,308 Raymond Square,Raymond,Mississippi,88183,76523,West,5,5,0,Dallas
264,0,Southern Bancorp Bank,1902-11-01,1934-01-01,2009-12-11,117 West Floyce Street,Ruleville,Mississippi,175204,128152,West,14,,,Dallas
265,0,Maben Home Bank,1907-01-01,1934-01-01,1999-05-05,Main Street,Maben,Mississippi,,,West,1,,,Dallas
266,0,First Citizens National Bank,1922-09-30,1934-01-01,1991-09-30,431 Main Street,Tupelo,Mississippi,259817,237363,West,18,,,Dallas
267,0,Bank of Crenshaw,1903-08-04,1934-01-01,1999-05-05,Main Street,Crenshaw,Mississippi,5004,4208,West,1,,,Dallas
268,0,The Bank of Falkner,1923-01-01,1934-01-01,2000-10-02,Main Street,Falkner,Mississippi,85485,77140,West,4,,,Dallas
269,0,Merchants & Farmers Bank,1907-04-01,1934-01-01,1990-10-04,406 22nd Avenue,Meridian,Mississippi,168840,149191,West,8,,,Dallas
270,1,"The Peoples Bank, Biloxi, Mississippi",1896-04-13,1934-01-01,2006-11-03,Lameuse And Howard Avenues,Biloxi,Mississippi,758325,429045,West,19,19,0,Dallas
271,1,Western Bank of Wolf Point,1913-01-01,1934-01-01,2010-04-29,111 3rd Avenue South,Wolf Point,Montana,84007,74122,West,1,1,0,San Francisco
272,1,Farmers State Bank,1907-01-01,1934-01-01,2006-11-03,103 Main Street,Victor,Montana,327946,288662,West,8,8,0,San Francisco
273,0,Bank of Montana Shelby,1917-01-01,1934-01-01,1992-10-01,Main Street,Shelby,Montana,56670,42218,West,2,,,San Francisco
274,0,"Security State Bank, Harlem, Montana",1917-06-07,1934-01-01,1994-12-05,Main Street,Harlem,Montana,20292,17197,West,1,,,San Francisco
275,0,Bank of Montana Glasgow,1917-01-29,1934-01-01,1992-10-01,Main Street,Glasgow,Montana,38965,34465,West,1,,,San Francisco
276,0,"Culbertson State Bank of Culbertson, Montana",1926-01-01,1934-01-01,1996-04-18,205 Broadway Avenue,Culbertson,Montana,17122,14890,West,1,,,San Francisco
277,0,"Stockman Bank, National Association",1918-03-09,1934-01-01,2001-07-12,420 South Main Street,Conrad,Montana,93751,75780,West,3,,,San Francisco
278,1,The Bank of Baker,1924-09-20,1934-01-01,2010-04-29,116 S Main Street,Baker,Montana,147658,134150,West,1,1,0,San Francisco
279,0,First Security Bank of Glendive,1901-04-01,1934-01-01,1999-05-05,Main Street,Glendive,Montana,32396,31862,West,1,,,San Francisco
280,0,"Norwest Bank Lewistown, National Association",1930-01-01,1934-01-01,1995-02-23,404 West Broadway,Lewistown,Montana,71606,62810,West,1,,,San Francisco
281,0,The Whitehall State Bank,1904-01-01,1934-01-01,1994-12-05,101 East Legion Avenue,Whitehall,Montana,14853,13512,West,1,,,San Francisco
282,0,State Bank & Trust Co.,1899-06-17,1934-01-01,2012-08-06,110 S. Idaho Street,Dillon,Montana,97124,86876,West,1,,,San Francisco
283,1,Stockmens Bank,1917-01-01,1934-01-01,2006-11-03,117 Central Avenue,Cascade,Montana,34104,30226,West,1,1,0,San Francisco
284,0,"First State Bank of Stevensville, Montana",1909-03-09,1934-01-01,1994-12-05,220 Main Street,Stevensville,Montana,26446,23693,West,1,,,San Francisco
285,0,"Montana Bank of Roundup, N. A.",1923-01-01,1934-01-01,1991-07-23,12 Main Street,Roundup,Montana,16157,14871,West,1,,,San Francisco
286,0,Security State Bank and Trust Company,1910-05-31,1934-01-01,1999-09-24,Main Street,Polson,Montana,63222,52790,West,3,,,San Francisco
287,1,"First Montana Bank, Inc.",1913-01-01,1934-01-01,2010-01-27,504 Mineral Avenue,Libby,Montana,285460,228980,West,9,9,0,San Francisco
288,1,Teton Banks,1909-01-01,1934-01-01,2011-04-19,321 Central Avenue,Fairfield,Montana,199186,170793,West,3,3,0,San Francisco
289,0,The Farmers Bank of Seaboard,1906-05-19,1934-01-01,1999-05-05,Main Street,Seaboard,North Carolina,,,Southeast,1,,,Atlanta
290,0,The Bank of Raeford,1903-01-01,1934-01-01,1990-10-04,207 South Main Street,Raeford,North Carolina,23443,20407,Southeast,3,,,Atlanta
291,0,The Bank of Coleridge,1919-01-01,1934-01-01,1999-05-05,Main Street,Ramseur,North Carolina,5985,5322,Southeast,1,,,Atlanta
292,0,Farmers Bank of Sunbury,1912-07-01,1934-01-01,1999-05-05,Main Street,Sunbury,North Carolina,47942,44123,Southeast,4,,,Atlanta
293,0,Bank of Pittsboro,1901-09-03,1934-01-01,1999-05-05,Main Street,Pittsboro,North Carolina,,,Southeast,2,,,Atlanta
294,0,First State Bank,1905-01-01,1934-01-01,1999-05-05,Main Street,Winterville,North Carolina,51279,43547,Southeast,4,,,Atlanta
295,0,The Vinton Banking Company,1902-01-01,1934-01-01,1999-05-05,Main Street,Vinton,Ohio,610,502,Central,1,,,Chicago
296,1,The Ohio Valley Bank Company,1872-01-01,1934-01-01,2013-07-19,420 Third Avenue,Gallipolis,Ohio,734840,631511,Central,14,14,0,Chicago
297,0,The Citizens Bank,1921-01-01,1934-01-01,1990-10-04,121 North Mill Street,Fredericksburg,Ohio,10814,9121,Central,1,,,Chicago
298,0,Richmond Bank and Trust Company,1905-01-01,1934-01-01,1996-03-08,239 West Main Street,Richmond,Kentucky,108337,85951,Southeast,5,,,Chicago
299,1,The Peoples Bank,1920-06-01,1934-01-01,2009-06-25,103 East Wiggin Street,Gambier,Ohio,52336,47120,Central,2,2,0,Chicago
300,0,The Freeport State Bank,1915-01-01,1934-01-01,1990-10-04,Main Street,Freeport,Ohio,2589,2338,Central,1,,,Chicago
301,0,Northwest Ohio Bank,1800-01-01,1934-01-01,1995-09-07,100 South Main Street,Bowling Green,Ohio,42472,36430,Central,5,,,Chicago
302,0,The Clarksburg Commercial Bank,1911-11-20,1934-01-01,2007-09-25,10820 Main Street,Clarksburg,Ohio,17252,15452,Central,1,,,Chicago
303,0,The Gnadenhutten Bank,1923-08-01,1934-01-01,1990-10-04,104 North Walnut Street,Gnadenhutten,Ohio,11916,10461,Central,1,,,Chicago
304,0,The Liberty State Bank,1914-07-14,1934-01-01,1990-10-04,520-524 East Street,Liberty Center,Ohio,20688,18348,Central,3,,,Chicago
305,0,The First National Bank of Nelsonville,1910-01-01,1934-01-01,2008-12-03,11 Public Square,Nelsonville,Ohio,54730,50374,Central,2,,,Chicago
306,1,The First State Bank,1894-06-01,1934-01-01,2012-12-13,6th And Washington,Ryan,Oklahoma,28583,25198,West,1,1,0,Dallas
307,0,Security Bank and Trust Company,1932-03-01,1934-01-01,1995-02-22,101 North Main Street,Blackwell,Oklahoma,46851,40892,West,2,,,Dallas
308,0,"The First State Bank, Willow, Okla.",1910-01-01,1934-01-01,1999-05-05,Main Street,Willow,Oklahoma,6696,6216,West,1,,,Dallas
309,1,Sooner State Bank,1903-01-01,1934-01-01,2006-11-03,2 Southeast Fourth,Tuttle,Oklahoma,165717,146134,West,5,5,0,Dallas
310,1,The Farmers State Bank,1908-03-08,1934-01-01,2006-11-03,1101 West Main Street,Quinton,Oklahoma,86955,78992,West,3,3,0,Dallas
311,0,The Security Bank & Trust Company,1929-06-03,1934-01-01,1998-10-05,501 C Street,Lawton,Oklahoma,89278,78984,West,2,,,Dallas
312,1,Cleo State Bank,1900-10-25,1934-01-01,2006-11-03,202 South Square,Cleo Springs,Oklahoma,90148,76607,West,4,4,0,Dallas
313,0,"The Liberty State Bank of Tahlequah, Oklahoma",1908-01-01,1934-01-01,1990-10-04,130 South Muskogee Street,Tahlequah,Oklahoma,41037,40444,West,1,,,Dallas
314,0,The First State Bank,1911-01-01,1934-01-01,1999-05-06,101 West Main Street,Bokchito,Oklahoma,16250,14733,West,1,,,Dallas
315,0,Clayton State Bank,1922-06-24,1934-01-01,2002-10-30,Main Street,Clayton,Oklahoma,22811,20581,West,1,,,Dallas
316,0,The Bank of Crescent,1906-01-15,1934-01-01,1995-07-25,211 North Grand Street,Crescent,Oklahoma,10154,9129,West,1,,,Dallas
317,0,United Oklahoma Bank,1925-03-24,1934-01-01,1990-10-04,1217 South Agnew Street,Oklahoma City,Oklahoma,171925,121959,West,2,,,Dallas
318,0,Gold  BANK,1902-01-01,1934-01-01,2004-05-05,101 North Main Street,Hennessey,Oklahoma,1107960,783912,West,14,,,Dallas
319,1,The Stock Exchange Bank,1903-01-03,1934-01-01,2010-10-04,1117 Tenth Street,Woodward,Oklahoma,270079,241782,West,3,3,0,Dallas
320,0,First State Bank,1901-08-19,1934-01-01,1999-05-05,Main Street,Foss,Oklahoma,1850,1692,West,1,,,Dallas
321,0,First Capital Bank,1902-01-01,1934-01-01,2012-06-12,601 South Main Street,Kingfisher,Oklahoma,44448,44828,West,1,,,Dallas
322,0,The First State Bank,1913-01-01,1934-01-01,2009-02-04,110 West Ketchum Avenue,Ketchum,Oklahoma,24284,22087,West,2,,,Dallas
323,1,High Plains Bank,1930-02-11,1934-01-01,2009-12-09,301 South Polk Avenue,Keyes,Oklahoma,69421,59702,West,4,4,0,Dallas
324,1,The Citizens State Bank,1908-02-08,1934-01-01,2011-12-13,404 West Broadway,Okemah,Oklahoma,247549,215848,West,2,2,0,Dallas
325,1,Bank of Vici,1902-01-01,1934-01-01,2006-11-03,121 West Broadway,Vici,Oklahoma,46035,41611,West,1,1,0,Dallas
326,1,Security State Bank,1912-06-22,1934-01-01,2010-02-22,402 Broadway,Cheyenne,Oklahoma,183574,161997,West,2,2,0,Dallas
327,1,Bank of Commerce,1931-01-01,1934-01-01,2006-11-03,24 West Division Street,Stilwell,Oklahoma,93945,80273,West,3,3,0,Dallas
328,0,The Citizens Bank,1932-08-01,1934-01-01,1990-10-04,121 West Broadway,Drumright,Oklahoma,35121,33370,West,1,,,Dallas
329,0,American Exchange Bank,1928-01-01,1934-01-01,1994-01-24,111 North Eleventh Street,Collinsville,Oklahoma,28711,26403,West,2,,,Dallas
330,1,American Exchange Bank,1933-01-01,1934-01-01,2006-11-03,510-512 West Main Street,Henryetta,Oklahoma,62656,54963,West,2,2,0,Dallas
